new_es_symbol,es_symbol,es_name,stage,qa_approved
R108CY512IA,R108CY512IA,Till Backslope Seep Savanna Quercus macrocarpa-Quercus alba/Scirpus atrovirens-Carex vulpinoidea(Bur Oak-White Oak/Green Bulrush-Fox Sedge),Provisional,yes
F108CY513IA,F108CY513IA,Till Backslope Forest Quercus alba-Carya ovata/Ostrya virginiana-Prunus serotina/Fes. subverticillata-Podo. peltatum(White Oak-Shagbark Hickory/Hophornbeam-Black Cherry/Nodding Fescue-Mayapple),Provisional,yes
F108CY514IA,F108CY514IA,Till Backslope Seep Forest Quercus bicolor-Betula nigra/Carya ovata/Sanicula odorata-Symphyotrichum lateriflorum(Swamp White Oak-River Birch/Shagbark Hickory/Clustered Blacksnakeroot-Calico Aster),Provisional,yes
R108CY515IA,R108CY515IA,Ponded Upland Depression Sedge Meadow Carex atherodes-Carex haydenii(Wheat Sedge-Hayden's Sedge),Provisional,yes
R108CY516IA,R108CY516IA,Wet Loess Upland Flat Prairie Cornus obliqua-Spiraea alba/Andropogon gerardii-Symphyotrichum novae-angliae(Silky Dogwood-White Meadowsweet/Big Bluestem-New England Aster),Provisional,yes
R108CY517IA,R108CY517IA,Wet Loess Upland Flat Savanna Quercus bicolor-Quercus macrocarpa/Andropogon gerardii-Cinna arrundinacea(Swamp White Oak-Bur Oak/Big Bluestem-Sweet Woodreed),Provisional,yes
F108CY518IA,F108CY518IA,Wet Loess Upland Flatwood Quercus palustris-Quercus macrocarpa/SAmbuca nigra ssp. canadensis/Carex blanda-Glyceria striata(Pin Oak-Bur Oak/American Black Elderberry/Eastern Woodland Sedge - Fowl Mannagrass),Provisional,yes
R108CY519IA,R108CY519IA,Wet Upland Drainageway Prairie Calamagrostis canadensis-Helianthus grosseserratus(Bluejoint-Sawtooth Sunflower),Provisional,yes
F108CY520IA,F108CY520IA,Upland Drainageway Woodland Quercus rubra-Acer saccharum/Prunus virginiana/Hydrophyllum virginianum-Erythronium albidum(Northern Red Oak-Sugar maple/Chokecherry/Eastern Waterleaf-White Fawnlily),Provisional,yes
F108CY521IA,F108CY521IA,Colluvial Woodland Celtis occidentalis-Juglans nigra/Cornus drummondii/Festuca subverticillata-Geum canadense(Common Hackberry-Black Walnut/Roughleaf Dogwood/Nodding Fescue-White Avens),Provisional,yes
R108CY522IA,R108CY522IA,Terrace Savanna Quercus alba-Populus deltoides/Elymus virginicus-Carex davisii(White Oak-Eastern Cottonwood/Virginia Wildrye-Davis' Sedge),Provisional,yes
R108CY523IA,R108CY523IA,Wet Terrace Sedge Meadow Carex pellita-Leersia oryzoides(Woolly Sedge-Rice Cutgrass),Provisional,yes
R108CY524IA,R108CY524IA,Ponded Organic Floodplain Shrub Swamp Cephalanthus occidentalis/Carex lacustris-Lemna minor(Common Buttonbush/Hairy Sedge-Common Duckweed),Provisional,yes
R108CY525IA,R108CY525IA,Ponded Floodplain Marsh Bolboschoenus fluviatilis-Sagittaria latifolia(River Bulrush-Broadleaf Arrowhead),Provisional,yes
R108CY526IA,R108CY526IA,Floodplain Prairie CAlamagrostis canadensis-Andropogon gerardii(Bluejoint-Big Bluestem),Provisional,yes
R108CY527IA,R108CY527IA,Wet Floodplain Sedge Meadow Carex pellita-Eleocharis erythropoda(Wolly Sedge-Bald Spikerush),Provisional,yes
F108CY528IA,F108CY528IA,Floodplain Swamp Forest Platanus occidentalis-Acer saccharinum/Sambucus canadensis-Smilax tamnoides/Laportea canadensis-bare(American Sycamore-Silver Maple/American Black Elderberry-Bristly Greenbriar/Canadian Woodnettle),Provisional,yes
F108CY529IA,F108CY529IA,Loamy Floodplain Forest Quercus bicolor-Quercus macrocarpa/Celtis occidentalis/Elymus virginicus-Rudbeckia laciniata(Swamp White Oak-Bur Oak/Common Hackberry/Virginia Wildrye-Cutleaf Coneflower),Provisional,yes
F108CY530IA,F108CY530IA,Sandy Floodplain Forest Acer saccharinum-Ulmus americana/Vitis riparia/Leersia virginica-Elymus virginicus(Silver Maple-American Elm/Riverbank Grape/Whitegrass-Virginia Wildrye),Provisional,yes
R031XD004CA,R031XD004CA,"Hyper-Arid Hill 2-4"" p.z.",Provisional,yes
R031XD034CA,R031XD034CA,"Gravelly, Braided, Ephemeral Stream copied from R031XY034CA",Provisional,yes
R031XD029CA,R031XD029CA,"Frequently Flooded, Confined Ephemeral Stream copied from R031XY029CA",Provisional,yes
R030XD010CA,R030XD010CA,"Frequently Flooded, Gravelly, Hyperthermic To Warm-Thermic Ephemeral Stream ",Provisional,yes
R085XY279TX,R085XY279TX,Clayey Swale 30-38,Provisional,yes
R085XY379TX,R085XY379TX,Loamy Slope 30-38,Provisional,yes
R085XY479TX,R085XY479TX,Loamy Swale 30-38,Provisional,yes
R084BY179TX,R084BY179TX,Limy Slope 30-38,Provisional,yes
R085XY003TX,R085XY003TX,Claypan 35-40 PZ ,Provisional,yes
R107AY204IA,R107AY204IA,Calcareous Till Protected Backslope Savanna Quercus macrocarpa/Schizachyrium scoparium-Bouteloua curtipendula(Bur Oak/Little Bluestem-Sideoats Grama),Provisional,yes
NX118AY008,F118AY008AR,Loamy Bottomland ,Provisional,yes
NX118AY011,F118AY011AR,Somewhat Poorly Drained Calcareous Bottomland ,Provisional,yes
R085XY276TX,R085XY276TX,Gravelly 30-38,Provisional,yes
F130BY001WV,F130BY001WV,Frigid Residuum ,Provisional,yes
F130BY003WV,F130BY003WV,Mesic Residuum Cool Aspect ,Provisional,yes
F130BY004WV,F130BY004WV,Mesic Residuum Warm Aspect ,Provisional,yes
F130BY005WV,F130BY005WV,Mesic Colluvium Cool Aspect ,Provisional,yes
F130BY006WV,F130BY006WV,Mesic Colluvium Warm Aspect ,Provisional,yes
F130BY007WV,F130BY007WV,Low Mountain Mesic Residuum ,Provisional,yes
F130BY008WV,F130BY008WV,Shallow Mesic Residuum ,Provisional,yes
F130BY009WV,F130BY009WV,Shallow Frigid Residuum ,Provisional,yes
F130BY010WV,F130BY010WV,Terraces ,Provisional,yes
F130BY011WV,F130BY011WV,Hydric Floodplains ,Provisional,yes
F130BY012WV,F130BY012WV,Non-Hydric Floodplains ,Provisional,yes
F130BY013WV,F130BY013WV,Frigid Mountain Bog ,Provisional,yes
R031XD003CA,R031XD003CA,"Rocky Slopes 2-4"" p.z.",Provisional,yes
R031XD019CA,R031XD019CA,Coarse Gravelly Wash copied from R031XY019CA,Provisional,yes
R087BY006TX,R087BY006TX,Very Deep Sand ,Provisional,yes
R087BY002TX,R087BY002TX,Claypan Savannah ,Provisional,yes
R087BY003TX,R087BY003TX,Sandy Loam ,Provisional,yes
R087BY008TX,R087BY008TX,Clayey Bottomland ,Provisional,yes
R087BY005TX,R087BY005TX,Deep Sand ,Provisional,yes
R087BY007TX,R087BY007TX,Loamy Bottomland ,Provisional,yes
R087BY004TX,R087BY004TX,Sandy ,Provisional,yes
R084CY168TX,R084CY168TX,Claypan 37-43 PZ ,Provisional,yes
F099XY001MI,F099XY001MI,Coastal Dune Complex ,Provisional,yes
F099XY002MI,F099XY002MI,Shallow Limestone Drift ,Provisional,yes
F099XY003MI,F099XY003MI,Warm Moist Sandy Depression ,Provisional,yes
F099XY004MI,F099XY004MI,Warm Dry Sandy Ridge ,Provisional,yes
F099XY005MI,F099XY005MI,Cool Moist Sandy Depression ,Provisional,yes
F099XY006MI,F099XY006MI,Cool Dry Sandy Ridge ,Provisional,yes
F099XY007MI,F099XY007MI,Lake Plain Flats ,Provisional,yes
F099XY008MI,F099XY008MI,Moist Floodplain ,Provisional,yes
F099XY009MI,F099XY009MI,Wet Floodplain ,Provisional,yes
F099XY010MI,F099XY010MI,Great Lakes Marsh ,Provisional,yes
F099XY011MI,F099XY011MI,Warm Wet Sandy Depression ,Provisional,yes
F099XY012MI,F099XY012MI,Cool Wet Sandy Depression ,Provisional,yes
F099XY013MI,F099XY013MI,Wet Lake Plain Flats ,Provisional,yes
F099XY014MI,F099XY014MI,Mucky Depression ,Provisional,yes
F099XY015MI,F099XY015MI,Acidic Peaty Depression ,Provisional,yes
F139XY001OH,F139XY001OH,Coastal Dune Complex ,Provisional,yes
F139XY002OH,F139XY002OH,Moist Calcareous Till Flats ,Provisional,yes
F139XY003OH,F139XY003OH,Dry Calcareous Till Plains ,Provisional,yes
F139XY004OH,F139XY004OH,Moist Acidic Slopes ,Provisional,yes
F139XY005OH,F139XY005OH,Dry Acidic Till Plains ,Provisional,yes
F139XY006OH,F139XY006OH,Moist Till Highlands ,Provisional,yes
F139XY007OH,F139XY007OH,Shallow Acidic Slopes ,Provisional,yes
F139XY008OH,F139XY008OH,Moist Floodplain ,Provisional,yes
F139XY009OH,F139XY009OH,Wet Floodplain ,Provisional,yes
F139XY010OH,F139XY010OH,Great Lakes Marsh ,Provisional,yes
F139XY011OH,F139XY011OH,Wet Calcareous Depression ,Provisional,yes
F139XY012OH,F139XY012OH,Wet Acidic Depression ,Provisional,yes
F139XY013OH,F139XY013OH,Mucky Depression ,Provisional,yes
F139XY014OH,F139XY014OH,Acidic Peaty Depression ,Provisional,yes
R087BY001TX,R087BY001TX,Depression ,Provisional,yes
R030XD021CA,R030XD021CA,"Occasionally Flooded, Hyperthermic, Desert Pavement Ephemeral Stream ",Provisional,yes
F130BY002WV,F130BY002WV,Frigid Colluvium ,Provisional,yes
R083DY012TX,R083DY012TX,Ramadero ,Provisional,yes
R083DY015TX,R083DY015TX,Saline Clay ,Provisional,yes
R083DY009TX,R083DY009TX,Clayey Bottomland ,Provisional,yes
R083DY003TX,R083DY003TX,Gravelly Ridge ,Provisional,yes
R083DY025TX,R083DY025TX,Clay Loam ,Provisional,yes
R083DY019TX,R083DY019TX,Gray Sandy Loam ,Provisional,yes
R083DY007TX,R083DY007TX,Lakebed ,Provisional,yes
R083DY013TX,R083DY013TX,Loamy Bottomland ,Provisional,yes
R083DY004TX,R083DY004TX,Shallow Sandy Loam ,Provisional,yes
R083DY023TX,R083DY023TX,Sandy Loam ,Provisional,yes
R083DY024TX,R083DY024TX,Tight Sandy Loam ,Provisional,yes
R046XH122WY,R046XH122WY,Loamy (Wyoming Front),Provisional,yes
F148XY021PA,F148XY021PA,"Dry, Piedmont - felsic, Upland, Mixed Oak Heath / Oak-Pine Woodland ",Provisional,yes
F148XY022PA,F148XY022PA,"Dry, Triassic, Upland, Mixed Oak Heath / Oak-Pine Woodland ",Provisional,yes
F148XY023PA,F148XY023PA,"Dry, High Base-Saturation, Upland, Oak - Hickory Woodland ",Provisional,yes
F148XY024PA,F148XY024PA,"Moist, Piedmont - felsic, Upland, Mixed Oak - Hardwood - Conifer Forest ",Provisional,yes
F148XY025PA,F148XY025PA,"Moist, Triassic, Upland, Mixed Oak - Hardwood - Conifer Forest ",Provisional,yes
F148XY026PA,F148XY026PA,"Moist, High Base-Saturation, Upland, Mixed Oak - Hickory - Conifer Forest ",Provisional,yes
F148XY027PA,F148XY027PA,"Moist, Piedmont - felsic, Riparian Zone, Ecotonal Meadow-Shrub-Forest ",Provisional,yes
F148XY028PA,F148XY028PA,"Moist, Triassic, Riparian Zone, Ecotonal Meadow-Shrub-Forest ",Provisional,yes
F148XY029PA,F148XY029PA,"Moist, High Base-Saturation, Riparian Zone, Ecotonal Meadow-Shrub-Forest ",Provisional,yes
F148XY030PA,F148XY030PA,"Hydric, Piedmont - felsic, Riparian Zone, Swamp Meadow-Shrub-Forest ",Provisional,yes
F148XY031PA,F148XY031PA,"Hydric, Triassic, Riparian Zone, Swamp Meadow-Shrub-Forest ",Provisional,yes
F148XY032PA,F148XY032PA,"Hydric, High Base-Saturation, Riparian Zone, Swamp Meadow-Shrub-Forest ",Provisional,yes
F148XY033PA,F148XY033PA,"Dry, Ultra-Mafic, Upland, Serpentine Barrens Complex ",Provisional,yes
F148XY034PA,F148XY034PA,"Moist, Ultra-Mafic, Upland, Serpentine Barrens Complex ",Provisional,yes
F144BY501ME,F144BY501ME,Loamy Slope (Northern Hardwoods) ,Provisional,yes
R222XY357AK,R222XY357AK,"Alpine Dwarf Scrub Gravelly Slopes, Concave Harrimanella stelleriana - Luetkea pectinata(Alaska bellheather - Patridgefoot)",Provisional,yes
R222XY358AK,R222XY358AK,Subalpine Mosaic Gravelly Slopes Alnus viridis ssp. sinuata-Rubus spectabilis:Spiraea stevenii/Dryopteris expansa-Calamagrostis canad(Sitka alder-Salmonberry:Beauverd spiraea/Spreading woodfern-Bluejoint mosaic),Provisional,yes
R222XY359AK,R222XY359AK,Subalpine Low Scrub Gravelly Slopes Elliottia pyroliflora/Nephrophyllidium crista-galli(Copperbush/Deercabbage),Provisional,yes
R222XY360AK,R222XY360AK,Subalpine Herbaceous Wet Depressions Carex macrochaeta-Sanguisorba canadensis(Longawn sedge-Canadian burnet),Provisional,yes
R222XY361AK,R222XY361AK,Subalpine Shrub Gravelly Drainageway Alnus viridis ssp. sinuata-Salix alaxensis/bare ground(Sitka alder-Feltleaf willow/bare ground),Provisional,yes
F128XY052WV,F128XY052WV,Thermic Very Deep Clayey Non-Cherty Limestone and Dolomite Residuum White Oak (Quercus alba)/Black Oak (Quercus velutina) ,Provisional,yes
R085XY028OK,R085XY028OK,Rhyolite Hills 38-42 PZ ,Provisional,yes
R104XY005IA,R104XY005IA,Loamy Upland Prairie Amorpha canescens/Andropogon gerardii-Sorghastrum nutans(Leadplant/Big Bluestem-Indiangrass),Provisional,yes
R104XY001IA,R104XY001IA,Organic Sedge Meadow Carex stricta-Thelypteris palustris(Upright Sedge-Eastern Marsh Fern),Provisional,yes
F043AY501WA,F043AY501WA,"Warm Mesic Xeric Loamy Foothills, Terraces, High Water Table (Ponderosa Pine/Shrub) Pinus Ponderosa /Symphoricarpos albus, Pinus Ponderosa / Physocarpus malvaceus",Provisional,yes
F043AY502WA,F043AY502WA,"Warm Mesic Xeric Loamy Foothills, Terraces, mixed ash surface (Ponderosa Pine/Shrub) Pinus Ponderosa /Symphoricarpos albus, Pinus Ponderosa / Physocarpus malvaceus",Provisional,yes
F043AY505WA,F043AY505WA,"Warm Mesic Xeric Loamy Foothills/Mountainsides, ashy surface (Ponderosa Pine Dry Shrub, Grass) Pinus ponderosa / Purshia tridentata – Festuca idahoensis - Pseudoroegneria spicata",Provisional,yes
F043AY506WA,F043AY506WA,"Warm Mesic Xeric Loamy Foothills/Mountainsides, mixed ash surface (Ponderosa Pine Dry Shrub, Grass) Pinus ponderosa / Purshia tridentata – Festuca idahoensis - Pseudoroegneria spicata",Provisional,yes
F044AY501WA,F044AY501WA,"Warm Mesic Xeric Loamy Foothills, Terraces, low AWC subsoils (Ponderosa Pine/Shrub) Pinus Ponderosa /Symphoricarpos albus, Pinus Ponderosa / Physocarpus malvaceus",Provisional,yes
F044AY502WA,F044AY502WA,"Warm Mesic Xeric Sandy Hill slopes and Outwash terraces (Ponderosa Pine/Shrub) Pinus Ponderosa /Symphoricarpos albus, Pinus Ponderosa / Physocarpus malvaceus",Provisional,yes
F043AY507WA,F043AY507WA,"Warm Mesic Xeric Loamy Foothills/Mountainsides, low AWC subsoils (Ponderosa Pine Dry Shrub, Grass) Pinus ponderosa / Purshia tridentata – Festuca idahoensis - Pseudoroegneria spicata",Provisional,yes
F043AY508WA,F043AY508WA,"Warm Mesic Xeric Sandy Hill slopes and Outwash terraces (Ponderosa Pine Dry Shrub, Grass) Pinus ponderosa / Purshia tridentata – Festuca idahoensis - Pseudoroegneria spicata",Provisional,yes
F043AY509WA,F043AY509WA,"Warm, Xeric, Sandy, Outwash Terraces and Plains (Ponderosa Pine/Dry Grass) Pinus ponderosa / Pseudoroegneria spicata , Pinus ponderosa / Festuca idahoensis",Provisional,yes
F043AY510WA,F043AY510WA,"Warm, Xeric, Loamy Hillsides, Low Available Water Capacity (Ponderosa Pine/Dry Grass) Pinus ponderosa / Pseudoroegneria spicata , Pinus ponderosa / Festuca idahoensis",Provisional,yes
R108BY001IL,R108BY001IL,Limestone Prairie Schizachyrium scoparium-Sorghastrum nutans(Little Bluestem-Indiangrass),Provisional,yes
R108BY002IL,R108BY002IL,Shale Prairie Schizachyrium scoparium-Panicum virgatum(Little Bluestem-Switchgrass),Provisional,yes
F108BY003IL,F108BY003IL,Shale Woodland Quercus marilandica/Schizachyrium scoparium-Danthonia spicata(Blackjack Oak/Little Bluestem-Poverty Oatgrass),Provisional,yes
F108BY004IL,F108BY004IL,Sandstone Woodland Quercus velutina-Quercus marilandica/Schizachyrium scoparium(Black Oak-Blackjack Oak/Little Bluestem),Provisional,yes
R108BY005IL,R108BY005IL,Loess Upland Prairie Andropogon gerardii-Baptisia braceata var. leucophaea(Big Bluestem-Longbract Wild Indigo),Provisional,yes
R108BY006IL,R108BY006IL,Loess Upland Savanna Quercus macrocarpa-Quercus alba/Andropogon gerardii-Baptisia bracteata var. leucophaea(Bur Oak-White Oak/Big Bluestem-Longbract Wild Indigo),Provisional,yes
F108BY007IL,F108BY007IL,Loess Upland Forest Quercus alba-Quercus velutina/Ostrya virginiana-Corylus americana/Amp bra-Mai rac ssp. rac(White Oak-Black Oak/Hophornbeam-American Hazelnut/American Hogpeanut-Feathery False Lily of the Val,Provisional,yes
R108BY008IL,R108BY008IL,Wet Loess Upland Prairie Andropogon gerardii-Calamagrostis canadensis(Big Bluestem-Bluejoint),Provisional,yes
R108BY009IL,R108BY009IL,Ponded Loess Sedge Meadow Carex stricta-Calamagrostis canadensis(Upright Sedge-Bluejoint),Provisional,yes
R108BY010IL,R108BY010IL,Till Upland Prairie Andropogon gerardii-Silphium terebinthinaceum(Big Bluestem-Prairie Rosinweed),Provisional,yes
R108BY011IL,R108BY011IL,Till Upland Savanna Quercus macrocarpa-Quercus alba/Andropogon gerardii-Silphium terebinthinaceum(Bur Oak-White Oak/Big Bluestem-Prairie Rosinweed),Provisional,yes
F108BY012IL,F108BY012IL,Till Upland Forest Quercus alba-Quercus rubra/Ostrya virginiana-Corylus americana/Amp bra-Mai rac ssp. rac(White Oak-Northern Red Oak/Hophornbeam-American Hazelnut/American Hogpeanut-Feathery False Lily,Provisional,yes
R108BY013IL,R108BY013IL,Loamy Outwash Prairie Schizachyrium scoparium-Bouteloua curtipendula(Little Bluestem-Sideoats Grama),Provisional,yes
F108BY014IL,F108BY014IL,Loamy Outwash Forest Quercus velutina/Cornus racemosa/Carex pansylvanica-Geranium maculatum(Black Oak/Gray Dogwood/Pennsylvania Sedge-Spotted Geranium),Provisional,yes
R108BY015IL,R108BY015IL,Wet Loamy Outwash Prairie Spartina pectinata-Calamagrostis canadensis(Prairie Cordgrass-Bluejoint),Provisional,yes
R108BY016IL,R108BY016IL,Sand Prairie Schizachyrium scoparium-Ionactis linariifolius(Little Bluestem-Flaxleaf Whitetop Aster),Provisional,yes
F108BY017IL,F108BY017IL,Sand Woodland Quercus velutina/Schizachyrium scoparium-Ionactis linariifolius(Black Oak/Little Bluestem-Flaxleaf Whitetop Aster),Provisional,yes
R108BY018IL,R108BY018IL,Wet Lacustrine Prairie Spartina pectinata-Eupatorium perfoliatum(Prairie Cordgrass-Common Boneset),Provisional,yes
F043AY511WA,F043AY511WA,"Warm, Xeric, Loamy Hillsides, Mixed ash surface (Ponderosa Pine/Dry Grass) Pinus ponderosa / Pseudoroegneria spicata , Pinus ponderosa / Festuca idahoensis",Provisional,yes
R108BY019IL,R108BY019IL,Mucky Sedge Meadow Carex lacustris-Sagittaria latifolia(Hairy Sedge-Broadleaf Arrowhead),Provisional,yes
F108BY020IL,F108BY020IL,Loamy Floodplain Forest Fraxinus pennsylvaniva-Celtis occidentalis/Cornus drummondii-Vitis riparia/Ely vir-Lap can(Green Ash-Common Hackberry/Roughleaf Dogwood-Riverbank Grape/Virginia Wildrye-Canadian Woodnettle),Provisional,yes
F108BY021IL,F108BY021IL,Wet Loamy Floodplain Forest Acer saccharinum-Populus deltoides/Vitis riparia-Parthenocissus quinquefolia/Pilea pumila-Laportea c(Silver Maple-Eastern Cottonwood/Riverbank Grape-Virginia Creeper/Canadian Clearweed-Canadian Woodne,Provisional,yes
F043AY512WA,F043AY512WA,"Warm, Xeric, Loamy Mountainsides, ashy surface (Ponderosa Pine/Dry Grass) Pinus ponderosa / Pseudoroegneria spicata , Pinus ponderosa / Festuca idahoensis",Provisional,yes
R104XY002IA,R104XY002IA,Bedrock Prairie Schizachyrium scoparium-Sporobolus heterolepis(Little Bluestem-Prairie Dropseed),Provisional,yes
R104XY003IA,R104XY003IA,Wet Bedrock Prairie Muhlenbergia glomerata-Oligoneuron riddellii(Spiked Muhly-Riddell's Goldenrod),Provisional,yes
F104XY004IA,F104XY004IA,Bedrock Woodland Quercus rubra-Quercus alba/Carex blanda-Hepatica nobilis(Northern Red Oak-White Oak/Eastern Woodland Sedge-Hepatica),Provisional,yes
R104XY006IA,R104XY006IA,Wet Loamy Upland Prairie Calamagrostis canadensis-Pycnanthemum virginianum(Bluejoint-Virginia Mountainmint),Provisional,yes
R104XY007IA,R104XY007IA,Loamy Upland Savanna Quercus macrocarpa/Andropogon gerardii-Syphyotrichum ericoides(Bur Oak/Big Bluestem-White Heath Aster),Provisional,yes
R104XY008IA,R104XY008IA,Wet Loamy Upland Savanna Quercus macrocarpa/Andropogon gerardii-Thalictrum dasycarpum(Bur Oak/Big Bluestem-Purple Meadow-rue),Provisional,yes
F104XY009IA,F104XY009IA,Loamy Upland Woodland Quercus alba-Quercus macrocarpa/Ostrya virginiana/Andropogon gerardii(White Oak-Bur Oak/Hophornbeam/Big Bluestem),Provisional,yes
R104XY010IA,R104XY010IA,Sandy Upland Prairie Schizachyrium scoparium-Euphorbia corollata(Little Bluestem-Flowering Spurge),Provisional,yes
R104XY011IA,R104XY011IA,Sandy Upland Savanna Quercus ellipsoidalis-Quercus macrocarpa/Hesperostipa spartea-Ambrosia psilostachya(Northern Pin Oak-Bur Oak/Porcupinegrass-Cuman Ragweed),Provisional,yes
R104XY012IA,R104XY012IA,Wet Upland Drainageway Sedge Meadow Carex buxbaumii-Calamagrostis canadensis(Buxbaum's Sedge-Bluejoint),Provisional,yes
R104XY013IA,R104XY013IA,Ponded Upland Depression Sedge Meadow Carex pellita-Carex tetanica(Woolly Sedge-Rigid Sedge),Provisional,yes
R104XY014IA,R104XY014IA,Ponded Floodplain Marsh Bolboschoenus fluviatilis-Sagittaria latifolia(River Bulrush-Broadleaf Arrowhead),Provisional,yes
R104XY015IA,R104XY015IA,Terrace Savanna Quercus macrocarpa-Fraxinus pennsylvanica/Elymus virginicus-Andropogon gerardii(Bur Oak-Green Ash/Virginia Wildrye-Big Bluestem),Provisional,yes
R104XY016IA,R104XY016IA,Wet Terrace Sedge Meadow Carex brevior-Rudbeckia subtomentosa(Shortbeak Sedge - Sweet Coneflower),Provisional,yes
R104XY017IA,R104XY017IA,Floodplain Prairie Calamagrostis canadensis-Andropogon gerardii(Bluejoint - Big Bluestem),Provisional,yes
R104XY018IA,R104XY018IA,Wet Floodplain Sedge Meadow Carex scoparia-Carex haydenii(Broom Sedge - Hayden's Sedge),Provisional,yes
F104XY019IA,F104XY019IA,Floodplain Swamp Forest Fraxinus nigra-Acer saccharinum/Glyceria striata-Carex lacustris(Black Ash-Silver Maple/Fowl Mannagrass-Hairy Sedge),Provisional,yes
